gt_L_r,gt_L_g,gt_L_b,gt_T_r,gt_T_g,gt_T_b,pred_L_r,pred_L_g,pred_L_b,pred_T_r,pred_T_g,pred_T_b
0,0,0,1,0.976856,0.203789,0,0,0,0.999959,0.963848,0.745213
0,0,0,1,0.932383,0.934349,0,0,0,0.999998,0.948537,0.723993
0,0,0,1,0.949491,1,0,0,0,0.950595,0.910386,0.718002
0,0,0,1,0.944336,0.365494,0,0,0,0.999991,0.963022,0.73678
0,0,0,1,0.940786,1,0,0,0,1,0.956063,0.721743
0,0,0,0.991919,0.912167,1,0,0,0,0.971129,0.948728,0.7478
0,0,0,1,0.935807,0.700866,0,0,0,1,0.972623,0.731059
0,0,0,0,0,0,0,0,0,0.999239,0.933431,0.705684
0,0,0,1,0.937881,1,0,0,0,1,0.952838,0.701202
0,0,0,0.99015,0.929802,1,0,0,0,0.999999,0.92944,0.67822
0,0,0,0,0,0,0,0,0,0.999993,0.938237,0.699665
0,0,0,1,0.977073,0.204766,0,0,0,0.999997,0.939248,0.715523
0,0,0,1,0.937805,0.365691,0,0,0,0.765769,0.72086,0.536313
0,0,0,1,0.944459,0.429596,0,0,0,1,0.956634,0.732209
0,0,0,0.979324,0.957739,1,0,0,0,1,0.971939,0.744285
0,0,0,1,0.944618,1,0,0,0,0.999998,0.97458,0.7478
0,0,0,1,0.934007,0.835119,0,0,0,0.999658,0.937211,0.702122
0,0,0,1,0.941909,0.537344,0,0,0,0.97553,0.961244,0.796767
0,0,0,1,0.954059,1,0,0,0,0.980876,0.966092,0.812867
0,0,0,0,0,0,0,0,0,0.888759,0.810028,0.636353
0,0,0,0,0,0,0,0,0,0.919931,0.897156,0.709321
0,0,0,0.982133,0.984334,0.641057,0,0,0,0.999995,0.965835,0.743354
0,0,0,1,0.975579,0.193059,0,0,0,0.999984,0.930711,0.691393
0,0,0,0.995774,0.913169,1,0,0,0,1,0.941975,0.684897
0,0,0,0.988898,0.923184,1,0,0,0,0.999538,0.956227,0.713731
0,0,0,1,0.980173,0.27925,0,0,0,0.999992,0.959762,0.710628
0,0,0,1,0.955716,0.229725,0,0,0,1,0.977023,0.742795
0,0,0,1,0.934605,0.786908,0,0,0,0.821474,0.770465,0.568416
2.50339e-06,0,0,0,0,0,0,0,0,0.911653,0.882022,0.68215
0,0,0,1,0.947375,0.364865,0,0,0,1,0.947478,0.707405
0,0,0,1,0.935033,0.535811,0,0,0,0.982014,0.956472,0.791499
0,0,0,1,0.97105,0.200664,0,0,0,0.953708,0.928018,0.751466
0,0,0,1,0.946805,0.336967,0,0,0,0.99839,0.958924,0.732018
0,0,0,1,0.928053,1,0,0,0,0.999951,0.977414,0.772531
0,0,0,1,0.943574,1,0,0,0,0.780328,0.745028,0.551695
0,0,0,1,0.938608,0.660303,0,0,0,1,0.962603,0.738669
0,0,0,1,0.932848,1,0,0,0,0.999988,0.948251,0.725649
0,0,0,1,0.955256,1,0,0,0,0.993973,0.898053,0.665519
0,0,0,0.978788,0.957662,1,0,0,0,1,0.962743,0.739422
0,0,0,1,0.961566,0.706735,0,0,0,1,0.958615,0.721645
0,0,0,1,0.939898,1,0,0,0,1,0.974532,0.750553
0,0,0,0.980909,0.945185,1,0,0,0,0.999956,0.957198,0.710729
0,0,0,1,0.965895,0.227708,0,0,0,0.999997,0.932699,0.681727
0,0,0,1,0.945964,0.396442,0,0,0,1,0.975155,0.715821
0.000452059,0,0,0,0,0,0,0,0,0.999994,0.933188,0.68721
0,0,0,1,0.934962,0.53541,0,0,0,1,0.97151,0.744285
0,0,0,1,0.948999,0.336184,0,0,0,1,0.97658,0.745769
0,0,0,0,0,0,0,0,0,0.999893,0.946399,0.690768
0,0,0,0,0,0,0,0,0,1,0.94079,0.683314
0,0,0,0,0,0,0,0,0,0.871584,0.826852,0.628521
0,0,0,0,0,0,0,0,0,0.999999,0.936285,0.682468
0,0,0,1,0.944467,0.365912,0,0,0,0.999993,0.957912,0.698227
0,0,0,0,0,0,0,0,0,1,0.969785,0.727492
0,0,0,0,0,0,0,0,0,0.793586,0.758868,0.568895
0,0,0,1,0.934025,0.83582,0,0,0,0.998849,0.907476,0.681091
0,0,0,1,0.951602,1,0,0,0,0.871912,0.824321,0.603406
0.0240118,0.00769496,0,1,0.949466,1,0,0,0,0.792464,0.760473,0.609698
0,0,0,1,0.953368,1,0,0,0,1,0.973645,0.728265
1.19209e-07,0,0,0.989322,0.918173,1,0,0,0,0.858837,0.836154,0.654011
0,0,0,1,0.924958,1,0,0,0,0.987472,0.963437,0.813461
0,0,0,1,0.939491,0.615708,0,0,0,0.999997,0.9659,0.730194
0,0,0,1,0.97081,0.200035,0,0,0,1,0.981841,0.719285
0,0,0,1,0.910806,1,0,0,0,0.999782,0.956063,0.740737
0,0,0,1,0.970868,0.200187,0,0,0,0.994657,0.965381,0.772531
0,0,0,1,0.945412,1,0,0,0,1,0.963848,0.725454
0,0,0,0.964549,0.962666,0.929666,0,0,0,1,0.955236,0.722233
0,0,0,1,0.949681,1,0,0,0,0.98703,0.956957,0.802091
0,0,0,0,0,0,0,0,0,1,0.974043,0.746878
0,0,0,1,0.95423,0.244347,0,0,0,0.964389,0.9463,0.780328
0,0,0,1,0.939543,1,0,0,0,0.999999,0.953013,0.712532
0,0,0,0,0,0,0,0,0,0.99996,0.931463,0.692122
0,0,0,1,0.982325,0.245061,0,0,0,1,0.955817,0.725843
0,0,0,1,0.954589,1,0,0,0,0.999924,0.947769,0.730386
0,0,0,1,0.910429,1,0,0,0,0.997389,0.918918,0.696165
0.00028475,1.54972e-06,0,1,0.946453,0.337096,0,0,0,0.999141,0.942823,0.717507
0,0,0,1,0.977014,0.192607,0,0,0,0.988085,0.968081,0.814791
0,0,0,0,0,0,0,0,0,0.999869,0.920218,0.683208
0,0,0,1,0.943717,1,0,0,0,0.999998,0.933552,0.67822
0,0,0,1,0.935216,0.743575,0,0,0,1,0.943034,0.698227
0,0,0,1,0.938603,0.66025,0,0,0,0.992423,0.986044,0.87213
0,0,0,1,0.955522,1,0,0,0,0.999991,0.934035,0.678007
0,0,0,1,0.975505,0.201386,0,0,0,0.999894,0.926304,0.673836
0,0,0,1,0.980416,0.408063,0,0,0,0.999985,0.942507,0.71413
0,0,0,1,0.936387,0.499308,0,0,0,0.999896,0.924005,0.680135
0,0,0,1,0.939768,1,0,0,0,0.891999,0.86212,0.642096
0,0,0,0,0,0,0,0,0,0.999998,0.939248,0.695855
0,0,0,1,0.932695,1,0,0,0,0.999996,0.929312,0.675765
0,0,0,1,0.936184,0.396115,0,0,0,0.99978,0.937555,0.703651
0,0,0,0,0,0,0,0,0,0.986416,0.932821,0.699049
0,0,0,1,0.936138,1,0,0,0,1,0.956553,0.729423
0,0,0,0.9926,0.908434,1,0,0,0,1,0.970465,0.744471
0,0,0,1,0.934443,1,0,0,0,0.890865,0.867934,0.672762
0,0,0,1,0.982308,0.244874,0,0,0,0.999999,0.958304,0.739234
0,0,0,0,0,0,0,0,0,0.849097,0.816699,0.601418
0,0,0,0,0,0,0,0,0,0.783326,0.744285,0.571647
0,0,0,1,0.955164,1,0,0,0,1,0.976265,0.722527
0,0,0,1,0.971198,0.204919,0,0,0,0.999966,0.9666,0.735262
0,0,0,1,0.936197,0.498658,0,0,0,1,0.966976,0.745769
0,0,0,1,0.965701,0.227224,0,0,0,1,0.964321,0.726814
0,0,0,0.978488,0.928258,1,0,0,0,0.999995,0.968441,0.727201
0,0,0,1,0.938072,1,0,0,0,0.999997,0.976847,0.736021
0,0,0,1,0.933843,1,0,0,0,0.999996,0.94366,0.706292
0,0,0,1,0.965918,0.227767,0,0,0,0.825027,0.785144,0.597197
0,0,0,1,0.926858,1,0,0,0,1,0.973241,0.728652
0,0,0,1,0.933536,1,0,0,0,0.999999,0.956391,0.708515
0,0,0,1,0.948034,0.464111,0,0,0,1,0.96378,0.73678
0,0,0,1,0.965776,0.227412,0,0,0,0.999982,0.962603,0.728362
5.68612e-05,3.81469e-06,0,1,0.933995,0.834653,0,0,0,0.867148,0.826712,0.630344
0,0,0,1,0.953121,1,0,0,0,0.999726,0.942295,0.704872
0,0,0,1,0.936206,0.656724,0,0,0,0.999999,0.931338,0.679285
0,0,0,0.993288,0.917241,1,0,0,0,0.999591,0.904144,0.681091
0,0,0,0.964965,0.962721,0.929096,0,0,0,0.999997,0.963437,0.74055
0,0,0,1,0.959771,0.208909,0,0,0,0.999999,0.974092,0.728362
0,0,0,1,0.940806,0.576558,0,0,0,0.974288,0.950319,0.774754
0,0,0,1,0.984117,0.254246,0,0,0,1,0.965119,0.741861
0,0,0,1,0.919715,1,0,0,0,1,0.954137,0.722527
0,0,0,1,0.961495,0.707645,0,0,0,0.934395,0.876211,0.681939
0,0,0,1,0.981322,0.345755,0,0,0,1,0.974532,0.70791
0,0,0,1,0.927735,0.657207,0,0,0,0.999998,0.949295,0.717012
0,0,0,0.98345,0.971497,0.840121,0,0,0,1,0.97319,0.7237
0,0,0,1,0.945445,0.925907,0,0,0,1,0.976084,0.735642
0,0,0,1,0.94748,0.365204,0,0,0,0.999943,0.92164,0.676406
0,0,0,0,0,0,0,0,0,0.971618,0.944177,0.73431
0,0,0,1,0.984144,0.254571,0,0,0,1,0.949389,0.695855
0,0,0,1,0.948573,0.310239,0,0,0,0.999997,0.933794,0.705582
0,0,0,1,0.934303,1,0,0,0,1,0.966726,0.719975
0,0,0,0,0,0,0,0,0,0.999996,0.944587,0.69368
0,0,0,1,0.941907,1,0,0,0,1,0.940243,0.684053
0,0,0,0,0,0,0,0,0,1,0.935817,0.681833
0,0,0,0.993661,0.908859,1,0,0,0,0.999846,0.940353,0.697197
0,0,0,1,0.977522,0.530822,0,0,0,1,0.966092,0.731059
0,0,0,0.995041,0.921883,1,0,0,0,1,0.968141,0.739046
0,0,0,1,0.934846,0.534743,0,0,0,0.971992,0.956957,0.82963
0,0,0,0,0,0,0,0,0,0.999908,0.921074,0.676727
0,0,0,1,0.950491,0.286663,0,0,0,1,0.971779,0.714628
0,0,0,0,0,0,0,0,0,0.907476,0.882428,0.695235
0,0,0,1,0.95154,1,0,0,0,0.987079,0.949576,0.789234
0,0,0,0,0,0,0,0,0,1,0.971019,0.745584
0,0,0,1,0.937721,0.462966,0,0,0,0.999986,0.937669,0.698329
0,0,0,1,0.976933,0.410918,0,0,0,1,0.97231,0.743354
0,0,0,0.990432,0.93645,1,0,0,0,0.999944,0.971456,0.754734
0,0,0,1,0.919872,1,0,0,0,0.960731,0.904819,0.69035
0,0,0,1,0.935978,1,0,0,0,0.999581,0.960584,0.732974
0,0,0,1,0.928779,0.614675,0,0,0,0.86681,0.83128,0.606091
0,0,0,1,0.937901,1,0,0,0,1,0.95222,0.693577
0,0,0,1,0.933526,1,0,0,0,0.999998,0.946498,0.710025
0,0,0,1,0.937897,1,0,0,0,0.999997,0.963984,0.718298
0,0,0,1,0.980048,0.198186,0,0,0,0.999965,0.946498,0.72594
0,0,0,0.99122,0.930147,1,0,0,0,1,0.974773,0.71721
0,0,0,0.982488,0.924686,1,0,0,0,1,0.970127,0.750736
0,0,0,0,0,0,0,0,0,0.999997,0.95222,0.68342
0,0,0,1,0.932847,1,0,0,0,0.91181,0.881207,0.703244
0,0,0,1,0.949448,0.336498,0,0,0,0.999988,0.965316,0.710226
0,0,0,1,0.956561,0.227354,0,0,0,1,0.961098,0.748352
0,0,0,1,0.933953,1,0,0,0,0.999997,0.971129,0.73412
0,0,0,0.976641,0.919615,1,0,0,0,0.999917,0.933673,0.695235
0,0,0,0.993192,0.912501,1,0,0,0,0.999998,0.961244,0.733547
0,0,0,1,0.958201,0.77176,0,0,0,0.999997,0.968738,0.725649
0,0,0,1,0.937486,0.462323,0,0,0,0.915053,0.834811,0.629888
0,0,0,0,0,0,0,0,0,0.912124,0.885829,0.686685
0,0,0,1,0.939626,1,0,0,0,0.99999,0.956715,0.717903
0,0,0,1,0.954182,0.244228,0,0,0,1,0.954732,0.713931
0,0,0,1,0.947798,1,0,0,0,0.976847,0.954052,0.769427
0,0,0,1,0.957525,1,0,0,0,1,0.96225,0.732783
0,0,0,1,0.937907,1,0,0,0,0.999987,0.962391,0.733356
0,0,0,0.993626,0.908849,1,0,0,0,0.997909,0.971564,0.789234
0,0,0,0,0,0,0,0,0,0.999999,0.959687,0.744285
0,0,0,1,0.949234,0.287619,0,0,0,0.999964,0.947866,0.695648
0,0,0,1,0.933451,0.981898,0,0,0,1,0.971939,0.745769
0,0,0,0.982247,0.924607,1,0,0,0,0.898589,0.846197,0.657868
0,0,0,1,0.937698,1,0,0,0,0.999307,0.964187,0.723895
0,0,0,1,0.941863,0.537075,0,0,0,0.99997,0.921358,0.672654
0,0,0,1,0.928782,0.614705,0,0,0,1,0.976625,0.727007
0,0,0,1,0.941752,0.536421,0,0,0,0.998807,0.931463,0.72594
0,0,0,1,0.981544,0.295481,0,0,0,0.873431,0.844409,0.636466
0,0,0,1,0.933814,0.879618,0,0,0,0.992711,0.973844,0.823754
0,0,0,0,0,0,0,0,0,0.888372,0.851953,0.679391
0,0,0,1,0.990229,0.531885,0,0,0,0.966851,0.931711,0.711431
0,0,0,0,0,0,0,0,0,0.903123,0.876951,0.677367
0,0,0,1,0.969212,0.209927,0,0,0,1,0.946399,0.694717
0,0,0,1,0.933815,0.879715,0,0,0,1,0.955319,0.728748
0,0,0,0.982426,0.984351,0.640796,0,0,0,0.985271,0.971779,0.848847
0,0,0,0.969206,0.931236,1,0,0,0,1,0.948822,0.696887
0,0,0,1,0.971258,0.20509,0,0,0,1,0.97419,0.728169
0,0,0,1,0.942224,1,0,0,0,0.999998,0.955817,0.725162
0,0,0,1,0.945027,1,0,0,0,1,0.948728,0.697918
0,0,0,1,0.951456,1,0,0,0,1,0.950319,0.694406
0,0,0,1,0.975512,0.192834,0,0,0,0.999997,0.964389,0.721939
0,0,0,0,0,0,0,0,0,0.920218,0.86212,0.690872
0,0,0,1,0.935222,0.743669,0,0,0,0.984456,0.966914,0.805479
0,0,0,0,0,0,0,0,0,0.934991,0.906653,0.729712
0,0,0,1,0.950335,1,0,0,0,0.999067,0.906983,0.678007
0,0,0,1,0.948996,1,0,0,0,0.947478,0.908942,0.750736
0,0,0,0,0,0,0,0,0,0.999998,0.946695,0.698432
0,0,0,0.996066,0.922213,1,0,0,0,0.981666,0.947186,0.739799
0,0,0,1,1,0.266165,0,0,0,0.999986,0.952486,0.704465
0,0,0,1,0.945026,1,0,0,0,0.999563,0.951142,0.740925
0,0,0,1,0.94155,1,0,0,0,0.999982,0.9255,0.677901
0,0,0,1,0.949267,0.335974,0,0,0,1,0.974965,0.710528
0,0,0,1,0.935579,1,0,0,0,0.999987,0.9255,0.679817
0,0,0,1,0.934635,0.787892,0,0,0,0.999843,0.957358,0.734691
0,0,0,1,0.948459,0.309925,0,0,0,1,0.957278,0.722135
0,0,0,0,0,0,0,0,0,1,0.957912,0.731251
0,0,0,1,0.967746,0.639656,0,0,0,0.999999,0.971725,0.703957
0,0,0,1,0.925482,1,0,0,0,1,0.953535,0.715225
0,0,0,1,0.955623,1,0,0,0,1,0.971019,0.745028
0,0,0,1,0.933948,1,0,0,0,0.996815,0.975992,0.800848
0,0,0,1,0.977507,0.531118,0,0,0,0.999529,0.966789,0.741861
0,0,0,0.983196,0.971471,0.840423,0,0,0,1,0.931088,0.68784
0,0,0,1,0.940175,1,0,0,0,0.999982,0.941654,0.715225
0,0,0,1,0.980379,0.409915,0,0,0,1,0.966347,0.740174
1.19209e-07,0,0,1,0.97114,0.204756,0,0,0,0.999959,0.919643,0.670285
0,0,0,1,0.94578,1,0,0,0,1,0.960287,0.719975
0,0,0,1,0.959875,0.209219,0,0,0,0.999992,0.925095,0.674587
0,0,0,1,0.94994,1,0,0,0,1,0.967839,0.720663
0,0,0,0.990688,0.936489,1,0,0,0,0.974917,0.951233,0.78016
0,0,0,1,0.975386,0.192414,0,0,0,0.999296,0.921499,0.69451
0,0,0,1,0.986277,0.313,0,0,0,0.999997,0.960731,0.728941
0,0,0,1,0.937895,0.365095,0,0,0,1,0.967533,0.727782
0,0,0,0.972823,0.913588,1,0,0,0,1,0.971456,0.731634
0,0,0,1,0.951438,1,0,0,0,0.970183,0.936285,0.762778
0,0,0,0,0,0,0,0,0,0.868269,0.826712,0.609408
0,0,0,1,0.924859,1,0,0,0,0.947672,0.919787,0.767167
0,0,0,0,0,0,0,0,0,0.996623,0.902952,0.672224
0,0,0,1,0.99785,0.313077,0,0,0,1,0.973944,0.747432
0,0,0,1,0.940225,1,0,0,0,0.969556,0.942612,0.757077
0,0,0,1,0.937767,0.365569,0,0,0,0.824462,0.789071,0.60964
0,0,0,1,0.980061,0.198247,0,0,0,1,0.973594,0.71423
0,0,0,1,0.946242,1,0,0,0,1,0.974043,0.722723
0,0,0,1,0.944301,0.365383,0,0,0,0.921499,0.874935,0.640861
0,0,0,0.948888,0.974858,0.839206,0,0,0,0.913522,0.869049,0.700792
0,0,0,1,0.952679,0.263596,0,0,0,0.999999,0.940134,0.700588
0,0,0,1,0.976994,0.204411,0,0,0,0.999997,0.949763,0.742982
0,0,0,1,0.939405,1,0,0,0,0.999986,0.929951,0.677047
0,0,0,0,0,0,0,0,0,0.964656,0.936518,0.787768
0,0,0,0.99234,0.95009,0.854946,0,0,0,0.999993,0.957833,0.742982
0,0,0,1,0.927713,0.656989,0,0,0,0.999127,0.945197,0.722233
0,0,0,1,0.982371,0.245538,0,0,0,1,0.956796,0.7413
0,0,0,0,0,0,0,0,0,0.868827,0.834677,0.633183
0,0,0,0,0,0,0,0,0,0.999997,0.952662,0.734501
0,0,0,1,0.959917,0.284537,0,0,0,1,0.964254,0.741861
0,0,0,1,0.981334,0.440261,0,0,0,1,0.952397,0.717111
0,0,0,0,0,0,0,0,0,1,0.951142,0.708515
0,0,0,1,0.946177,1,0,0,0,0.999952,0.967839,0.720368
0,0,0,0.982565,0.972775,0.586289,0,0,0,0.999999,0.966663,0.73678
0,0,0,1,0.936041,1,0,0,0,1,0.962036,0.70791
0,0,0,1,0.944824,1,0,0,0,0.999996,0.972934,0.75401
0,0,0,0.993278,0.917238,1,0,0,0,0.999999,0.955899,0.714827
0,0,0,1,0.949241,0.42919,0,0,0,1,0.947381,0.687105
0,0,0,1,0.93853,0.427983,0,0,0,0.999961,0.963643,0.734501
0,0,0,1,0.937382,0.702982,0,0,0,0.999994,0.949201,0.71123
0,0,0,1,0.936164,1,0,0,0,0.999997,0.927888,0.701815
0,0,0,1,0.944985,1,0,0,0,1,0.977671,0.747063
0,0,0,0.977577,0.934608,1,0,0,0,0.945197,0.911653,0.722821
0,0,0,0,0,0,0,0,0,0.940134,0.907148,0.723212
0,0,0,1,0.945363,0.926783,0,0,0,0.785144,0.737158,0.529598
0,0,0,1,0.943634,1,0,0,0,0.999999,0.943867,0.704973
0,0,0,0.99138,0.91419,1,0,0,0,0.999981,0.959988,0.738669
0,0,0,0.969019,0.931184,1,0,0,0,1,0.975437,0.747984
0,0,0,0,0,0,0,0,0,0.918918,0.887595,0.679817
0,0,0,1,0.957901,0.220273,0,0,0,0.942188,0.915658,0.73678
0,0,0,1,0.941825,0.536856,0,0,0,0.999242,0.928539,0.685002
0,0,0,1,0.934658,0.788702,0,0,0,0.999999,0.968797,0.736401
0,0,0,1,0.97127,0.205123,0,0,0,1,0.974869,0.718199
0,0,0,1,0.968221,0.212377,0,0,0,1,0.982423,0.715623
0,0,0,1,0.950889,0.309666,0,0,0,1,0.954647,0.718002
0,0,0,1,0.955062,1,0,0,0,1,0.950686,0.715523
0,0,0,0,0,0,0,0,0,0.999996,0.961893,0.711631
0,0,0,0,0,0,0,0,0,0.876529,0.850965,0.656768
0,0,0,1,0.937604,0.462847,0,0,0,0.993069,0.974239,0.811527
0,0,0,0,0,0,0,0,0,0.999999,0.961244,0.749271
0,0,0,1,0.976864,0.194809,0,0,0,1,0.979235,0.739799
0,0,0,1,0.998117,0.369808,0,0,0,0.999998,0.964921,0.741487
0,0,0,1,0.951552,1,0,0,0,1,0.966156,0.729809
0,0,0,1,0.945281,1,0,0,0,0.999967,0.946001,0.73077
0,0,0,1,0.933565,0.978022,0,0,0,0.999967,0.91383,0.676086
0,0,0,0,0,0,0,0,0,0.99967,0.950595,0.70069
0,0,0,1,0.951748,0.264586,0,0,0,0.999568,0.908618,0.672654
0,0,0,1,0.951495,1,0,0,0,1,0.951594,0.716417
0,0,0,0.982141,0.924526,1,0,0,0,0.999995,0.960063,0.690872
0,0,0,0,0,0,0,0,0,0.979511,0.936865,0.711631
0,0,0,0,0,0,0,0,0,1,0.973944,0.746878
0,0,0,1,0.938441,0.658528,0,0,0,0.999558,0.949763,0.741674
0,0,0,1,0.980752,0.20737,0,0,0,0.98347,0.891622,0.672977
0,0,0,0,0,0,0,0,0,0.999999,0.958069,0.742048
0,0,0,1,0.943593,1,0,0,0,1,0.950686,0.726037
0,0,0,1,0.973528,0.196004,0,0,0,0.999997,0.939803,0.700383
0,0,0,0.989925,0.913734,1,0,0,0,1,0.965381,0.739422
0,0,0,1,0.931887,1,0,0,0,0.996116,0.952838,0.729134
0,0,0,1,0.963592,0.242938,0,0,0,0.999998,0.971992,0.743354
0,0,0,1,0.9408,0.576516,0,0,0,1,0.967717,0.724383
0,0,0,1,0.935222,0.536874,0,0,0,0.975012,0.952926,0.79534
0,0,0,0,0,0,0,0,0,0.902093,0.87397,0.696887
0,0,0,0,0,0,0,0,0,0.816553,0.778649,0.595434
0,0,0,1,0.935818,0.701001,0,0,0,1,0.945197,0.690142
0,0,0,1,0.939457,0.615401,0,0,0,1,0.974239,0.720467
0,0,0,1,0.951633,1,0,0,0,0.999991,0.957833,0.736211
0,0,0,0.970387,0.941055,1,0,0,0,1,0.928279,0.685529
0,0,0,0,0,0,0,0,0,0.88779,0.858125,0.657209
0,0,0,0,0,0,0,0,0,0.91804,0.880283,0.690663
0,0,0,1,0.957499,1,0,0,0,0.999941,0.954647,0.73678
0,0,0,0.970711,0.941161,1,0,0,0,1,0.968141,0.735262
0,0,0,1,0.947476,0.365191,0,0,0,0.968679,0.944587,0.768212
0,0,0,1,0.937939,1,0,0,0,0.785144,0.758689,0.583797
0,0,0,0,0,0,0,0,0,0.926437,0.875361,0.703244
0,0,0,1,0.933617,1,0,0,0,0.990441,0.980205,0.852935
0,0,0,0.977468,0.945662,1,0,0,0,1,0.956957,0.71123
0,0,0,1,0.945618,1,0,0,0,0.999998,0.951594,0.705481
0,0,0,0.98831,0.997086,0.44084,0,0,0,0.999988,0.96944,0.73412
0,0,0,1,0.934148,1,0,0,0,0.999995,0.9633,0.738103
0,0,0,1,0.978755,0.195091,0,0,0,1,0.973795,0.72594
0,0,0,1,0.961564,0.706756,0,0,0,0.984094,0.934634,0.710829
0,0,0,1,0.940876,0.577049,0,0,0,0.997997,0.948155,0.724578
0,0,0,1,0.939183,1,0,0,0,0.999991,0.95877,0.713232
0,0,0,1,0.981642,0.202166,0,0,0,0.99585,0.990839,0.897874
0,0,0,1,0.933381,0.575287,0,0,0,0.959383,0.93196,0.781331
0,0,0,0,0,0,0,0,0,0.901921,0.835484,0.652684
0,0,0,0,0,0,0,0,0,0.899475,0.849222,0.635901
0,0,0,1,0.955522,1,0,0,0,1,0.959459,0.733165
0,0,0,1,0.948989,0.336153,0,0,0,0.999851,0.954223,0.727975
0,0,0,1,0.964648,1,0,0,0,1,0.97649,0.722331
0,0,0,0,0,0,0,0,0,0.999998,0.941223,0.697609
0,0,0,1,0.976939,0.410484,0,0,0,0.999861,0.917154,0.672224
0,0,0,1,0.959558,1,0,0,0,1,0.9799,0.735642
0,0,0,1,0.935249,0.744128,0,0,0,1,0.961822,0.73659
0,0,0,1,0.949306,0.336087,0,0,0,1,0.974965,0.747063
0,0,0,1,0.933874,1,0,0,0,0.999995,0.946794,0.711431
0,0,0,1,0.933239,0.574328,0,0,0,0.999922,0.94699,0.728362
0,0,0,1,0.938582,0.660009,0,0,0,0.991875,0.97859,0.853669
0,0,0,1,0.950428,0.286498,0,0,0,0.858719,0.828662,0.620277
0,0,0,1,0.98019,0.279547,0,0,0,0.999994,0.979745,0.791338
0,0,0,0,0,0,0,0,0,0.821331,0.779322,0.569434
0,0,0,1,0.934257,1,0,0,0,0.999998,0.966347,0.743541
0,0,0,0,0,0,0,0,0,0.976356,0.943867,0.734881
0,0,0,1,0.945802,1,0,0,0,0.90764,0.84556,0.673836
0,0,0,1,0.924196,0.787994,0,0,0,0.999993,0.93511,0.681409
0,0,0,1,0.937873,1,0,0,0,0.999233,0.963231,0.7413
0.002783,0.000658772,0,0,0,0,0,0,0,1,0.936285,0.682574
0,0,0,1,0.938379,0.657857,0,0,0,0.99989,0.958148,0.733356
0,0,0,1,0.926875,1,0,0,0,1,0.967656,0.708213
0,0,0,1,0.963469,0.242642,0,0,0,0.999993,0.970799,0.740362
0,0,0,1,0.949771,1,0,0,0,0.999878,0.944485,0.69946
0,0,0,0,0,0,0,0,0,0.992154,0.959988,0.75183
0.0313935,0.00932233,0,0.982315,0.924629,1,0,0,0,0.902952,0.875787,0.713731
0,0,0,1,0.976801,0.203541,0,0,0,0.999972,0.941115,0.71403
0,0,0,1,0.955866,0.230117,0,0,0,0.999952,0.943867,0.728652
0,0,0,1,0.951464,1,0,0,0,1,0.944177,0.689096
0,0,0,1,0.948034,0.310395,0,0,0,0.998901,0.91611,0.686055
0,0,0,1,0.95371,0.246423,0,0,0,1,0.964855,0.741674
0,0,0,1,0.958701,0.216775,0,0,0,0.999751,0.909747,0.67104
0,0,0,1,0.938059,1,0,0,0,0.963437,0.937669,0.76207
0,0,0,0,0,0,0,0,0,0.999318,0.920074,0.679604
0,0,0,0.992045,0.930411,1,0,0,0,0.863276,0.833731,0.626353
0,0,0,1,0.934017,1,0,0,0,1,0.940572,0.703651
0,0,0,1,0.934402,1,0,0,0,1,0.956227,0.730097
0,0,0,0,0,0,0,0,0,0.937096,0.90813,0.73431
0,0,0,1,0.94062,0.575249,0,0,0,0.999999,0.9659,0.72027
0,0,0,0,0,0,0,0,0,0.999985,0.958847,0.745213
0,0,0,1,0.980397,0.409003,0,0,0,0.99999,0.934275,0.680772
0,0,0,1,0.968426,0.212899,0,0,0,1,0.951142,0.701713
0,0,0,0,0,0,0,0,0,1,0.969671,0.742608
0,0,0,1,0.919282,1,0,0,0,1,0.977328,0.72487
0,0,0,0,0,0,0,0,0,1,0.966789,0.715722
0,0,0,0,0,0,0,0,0,0.99964,0.955817,0.718792
0,0,0,0.965071,0.934104,1,0,0,0,0.999997,0.962321,0.720368
0,0,0,1,0.945046,1,0,0,0,1,0.977284,0.743354
0,0,0,1,0.948365,1,0,0,0,0.964389,0.939692,0.767864
0,0,0,1,0.952094,1,0,0,0,0.999822,0.935582,0.729038
0,0,0,1,0.951691,1,0,0,0,1,0.951594,0.726814
0,0,0,1,0.940816,0.576627,0,0,0,0.956309,0.9255,0.771499
0,0,0,1,0.971125,0.204714,0,0,0,0.999991,0.959078,0.73659
0,0,0,1,0.976731,0.203225,0,0,0,0.999984,0.954478,0.729905
0,0,0,0,0,0,0,0,0,0.993333,0.947478,0.7413
0,0,0,1,0.97564,0.201908,0,0,0,1,0.973944,0.741674
0,0,0,1,0.93745,0.462158,0,0,0,0.997686,0.924824,0.713132
0,0,0,1,0.946313,0.397093,0,0,0,1,0.97622,0.744471
0,0,0,1,0.944393,0.365677,0,0,0,0.927888,0.899652,0.745398
0,0,0,1,0.947846,1,0,0,0,1,0.975249,0.717606
0,0,0,1,0.972316,0.202127,0,0,0,1,0.957833,0.695958
0,0,0,1,0.933457,1,0,0,0,1,0.970688,0.735071
0,0,0,0,0,0,0,0,0,0.98943,0.951953,0.745028
0,0,0,1,0.941672,0.535945,0,0,0,0.935935,0.907804,0.68458
